Date,Open,High,Low,Close,Adj Close,Volume
2017-07-28,6.040000,6.040000,5.900000,5.900000,5.900000,10979
2017-07-31,5.850000,5.900000,5.680000,5.740000,5.740000,18838
2017-08-01,5.770000,5.880000,5.770000,5.770000,5.770000,7972
2017-08-02,5.760000,5.760000,5.560000,5.590000,5.590000,9295
2017-08-03,5.580000,5.580000,5.490000,5.490000,5.490000,20457
2017-08-04,5.490000,5.550000,5.360000,5.530000,5.530000,17399
2017-08-07,5.550000,5.820000,5.510000,5.760000,5.760000,13195
2017-08-08,5.860000,5.900000,5.850000,5.890000,5.890000,6103
2017-08-09,5.850000,5.850000,5.700000,5.750000,5.750000,8529
2017-08-10,5.700000,5.710000,5.590000,5.600000,5.600000,11058
2017-08-11,5.600000,5.700000,5.600000,5.680000,5.680000,6218
2017-08-14,5.650000,5.770000,5.650000,5.770000,5.770000,2293
2017-08-15,5.790000,5.790000,5.720000,5.780000,5.780000,2689
2017-08-16,5.800000,5.800000,5.730000,5.800000,5.800000,2263
2017-08-17,5.770000,5.890000,5.770000,5.850000,5.850000,2901
2017-08-18,5.850000,5.910000,5.760000,5.910000,5.910000,10344
2017-08-21,5.910000,5.990000,5.910000,5.980000,5.980000,8758
2017-08-22,5.950000,5.970000,5.770000,5.800000,5.800000,8644
2017-08-23,5.790000,5.790000,5.630000,5.680000,5.680000,6291
2017-08-24,5.680000,5.770000,5.650000,5.770000,5.770000,1996
2017-08-25,5.770000,6.100000,5.700000,5.990000,5.990000,16648
2017-08-28,5.990000,6.010000,5.930000,6.000000,6.000000,5909
2017-08-29,6.000000,6.000000,5.760000,5.830000,5.830000,7582
2017-08-30,5.800000,5.940000,5.760000,5.930000,5.930000,12770
2017-08-31,5.890000,5.890000,5.770000,5.840000,5.840000,8432
2017-09-01,5.850000,5.850000,5.750000,5.800000,5.800000,3530
2017-09-04,5.790000,5.790000,5.700000,5.750000,5.750000,7148
2017-09-05,5.750000,5.870000,5.700000,5.800000,5.800000,6250
2017-09-06,5.760000,5.820000,5.730000,5.810000,5.810000,3936
2017-09-07,5.830000,5.820000,5.810000,5.810000,5.810000,2318
2017-09-08,5.810000,5.880000,5.780000,5.800000,5.800000,17490
2017-09-11,5.810000,5.810000,5.650000,5.670000,5.670000,21622
2017-09-12,5.680000,5.770000,5.630000,5.660000,5.660000,20884
2017-09-13,5.660000,5.730000,5.630000,5.630000,5.630000,10502
2017-09-14,5.690000,5.690000,5.600000,5.600000,5.600000,16655
2017-09-15,5.630000,5.670000,5.610000,5.670000,5.670000,7164
2017-09-18,5.650000,5.670000,5.600000,5.620000,5.620000,8365
2017-09-19,5.650000,5.660000,5.600000,5.620000,5.620000,2974
2017-09-20,5.660000,5.710000,5.600000,5.620000,5.620000,17200
2017-09-21,5.620000,5.630000,5.580000,5.580000,5.580000,13789
2017-09-22,5.560000,5.560000,5.360000,5.440000,5.440000,20070
2017-09-25,5.410000,5.520000,5.400000,5.400000,5.400000,9224
2017-09-26,5.380000,5.390000,5.280000,5.280000,5.280000,15155
2017-09-27,5.240000,5.290000,5.010000,5.160000,5.160000,24770
2017-09-28,5.130000,5.130000,5.090000,5.120000,5.120000,7971
2017-09-29,5.120000,5.120000,5.060000,5.120000,5.120000,15740
2017-10-02,5.140000,5.170000,5.100000,5.170000,5.170000,11535
2017-10-03,5.160000,5.350000,5.150000,5.300000,5.300000,17293
2017-10-04,5.350000,5.350000,5.250000,5.250000,5.250000,3714
2017-10-05,5.270000,5.270000,5.180000,5.240000,5.240000,8214
2017-10-06,5.260000,5.270000,5.200000,5.270000,5.270000,6207
2017-10-09,5.340000,5.340000,5.250000,5.250000,5.250000,9043
2017-10-10,5.270000,5.300000,5.240000,5.300000,5.300000,3436
2017-10-11,5.010000,5.120000,4.970000,5.100000,5.100000,137194
2017-10-12,5.090000,5.100000,4.980000,4.980000,4.980000,60455
2017-10-13,4.980000,5.020000,4.880000,4.880000,4.880000,36488
2017-10-16,4.900000,4.950000,4.880000,4.920000,4.920000,19369
2017-10-17,4.940000,4.940000,4.870000,4.910000,4.910000,16176
2017-10-18,4.930000,4.930000,4.800000,4.850000,4.850000,27305
2017-10-19,4.880000,4.880000,4.770000,4.840000,4.840000,19796
2017-10-20,4.820000,5.210000,4.800000,5.160000,5.160000,57596
2017-10-23,5.300000,5.530000,5.200000,5.200000,5.200000,62919
2017-10-24,5.270000,5.300000,5.200000,5.200000,5.200000,14645
2017-10-25,5.200000,5.290000,5.190000,5.200000,5.200000,18227
2017-10-26,5.180000,5.300000,5.160000,5.210000,5.210000,14379
2017-10-27,5.220000,5.240000,5.160000,5.190000,5.190000,19387
2017-10-30,5.130000,5.140000,4.980000,5.050000,5.050000,27608
2017-10-31,5.030000,5.030000,4.980000,5.000000,5.000000,9044
2017-11-01,5.100000,5.140000,5.000000,5.100000,5.100000,6917
2017-11-02,5.100000,5.100000,5.030000,5.030000,5.030000,6847
2017-11-03,5.010000,5.050000,5.000000,5.030000,5.030000,11795
2017-11-06,5.110000,5.140000,5.050000,5.090000,5.090000,14803
2017-11-07,5.100000,5.100000,5.030000,5.040000,5.040000,9919
2017-11-08,5.040000,5.050000,5.010000,5.040000,5.040000,6471
2017-11-09,5.040000,5.540000,5.020000,5.120000,5.120000,40127
2017-11-10,5.020000,5.090000,5.000000,5.030000,5.030000,15703
2017-11-13,5.060000,5.060000,4.940000,4.990000,4.990000,18659
2017-11-14,5.000000,5.020000,4.940000,5.010000,5.010000,11572
2017-11-15,5.010000,5.020000,4.940000,4.960000,4.960000,10200
2017-11-16,4.940000,5.000000,4.940000,4.950000,4.950000,19434
2017-11-17,4.950000,5.000000,4.950000,5.000000,5.000000,10894
2017-11-20,4.990000,4.990000,4.850000,4.900000,4.900000,25769
2017-11-21,4.900000,4.920000,4.860000,4.920000,4.920000,6748
2017-11-22,4.950000,4.950000,4.860000,4.910000,4.910000,5984
2017-11-23,4.910000,4.960000,4.890000,4.950000,4.950000,4725
2017-11-24,4.970000,4.980000,4.920000,4.950000,4.950000,6943
2017-11-27,4.990000,4.990000,4.900000,4.900000,4.900000,7799
2017-11-28,4.900000,4.930000,4.850000,4.870000,4.870000,6602
2017-11-29,4.930000,4.980000,4.910000,4.910000,4.910000,7636
2017-11-30,4.940000,4.970000,4.890000,4.960000,4.960000,6116
2017-12-01,4.990000,4.990000,4.900000,4.900000,4.900000,4595
2017-12-04,4.870000,4.960000,4.870000,4.880000,4.880000,12960
2017-12-05,4.880000,4.900000,4.800000,4.830000,4.830000,14778
2017-12-06,4.800000,4.800000,4.700000,4.730000,4.730000,13219
2017-12-07,4.750000,4.750000,4.700000,4.720000,4.720000,9308
2017-12-08,4.720000,4.750000,4.670000,4.700000,4.700000,11316
2017-12-11,4.700000,4.700000,4.650000,4.680000,4.680000,8471
2017-12-12,4.670000,4.690000,4.650000,4.680000,4.680000,10726
2017-12-13,4.650000,4.680000,4.650000,4.680000,4.680000,8371
2017-12-14,4.610000,4.670000,4.610000,4.640000,4.640000,8289
2017-12-15,4.640000,4.680000,4.580000,4.590000,4.590000,21380
2017-12-18,4.600000,4.600000,4.550000,4.570000,4.570000,15233
2017-12-19,4.570000,4.600000,4.550000,4.560000,4.560000,32169
2017-12-20,4.590000,4.770000,4.550000,4.710000,4.710000,30083
2017-12-21,4.800000,5.100000,4.800000,4.980000,4.980000,39084
2017-12-22,5.060000,5.060000,5.000000,5.060000,5.060000,10597
2017-12-27,5.050000,5.060000,4.930000,4.930000,4.930000,23538
2017-12-28,4.940000,4.950000,4.920000,4.940000,4.940000,4908
2017-12-29,4.940000,4.950000,4.910000,4.950000,4.950000,4073
2018-01-02,4.980000,5.070000,4.960000,5.070000,5.070000,7049
2018-01-03,5.100000,5.380000,5.100000,5.380000,5.380000,29792
2018-01-04,5.400000,5.410000,5.200000,5.260000,5.260000,20420
2018-01-05,5.250000,5.270000,5.160000,5.210000,5.210000,12526
2018-01-08,5.180000,5.350000,5.180000,5.270000,5.270000,26707
2018-01-09,5.250000,5.330000,5.250000,5.330000,5.330000,29513
2018-01-10,5.330000,5.430000,5.200000,5.290000,5.290000,27312
2018-01-11,5.320000,5.330000,5.180000,5.290000,5.290000,21089
2018-01-12,5.260000,5.300000,5.210000,5.250000,5.250000,3885
2018-01-15,5.200000,5.300000,5.200000,5.290000,5.290000,12624
2018-01-16,5.300000,5.380000,5.290000,5.360000,5.360000,27149
2018-01-17,5.400000,5.900000,5.390000,5.640000,5.640000,148797
2018-01-18,5.670000,5.700000,5.530000,5.540000,5.540000,63736
2018-01-19,5.540000,5.740000,5.530000,5.580000,5.580000,37345
2018-01-22,5.600000,5.600000,5.500000,5.560000,5.560000,25321
2018-01-23,5.600000,5.600000,5.530000,5.590000,5.590000,23722
2018-01-24,5.530000,5.600000,5.510000,5.580000,5.580000,58394
2018-01-25,5.700000,5.910000,5.700000,5.830000,5.830000,136604
2018-01-26,5.700000,5.800000,5.430000,5.800000,5.800000,135462
2018-01-29,5.930000,6.070000,5.850000,5.930000,5.930000,161715
2018-01-30,5.930000,5.930000,5.720000,5.800000,5.800000,71371
2018-01-31,5.840000,5.840000,5.450000,5.590000,5.590000,92233
2018-02-01,5.680000,5.800000,5.650000,5.650000,5.650000,27730
2018-02-02,5.650000,5.650000,5.470000,5.500000,5.500000,32598
2018-02-05,5.500000,5.500000,5.200000,5.240000,5.240000,50063
2018-02-06,5.010000,5.100000,4.900000,5.090000,5.090000,149278
2018-02-07,5.110000,5.380000,5.110000,5.350000,5.350000,26605
2018-02-08,5.330000,5.400000,5.220000,5.220000,5.220000,23321
2018-02-09,5.170000,5.210000,5.130000,5.150000,5.150000,13717
2018-02-12,5.240000,5.440000,5.180000,5.220000,5.220000,32238
2018-02-13,5.280000,5.300000,5.190000,5.200000,5.200000,13748
2018-02-14,5.200000,5.210000,5.100000,5.140000,5.140000,28290
2018-02-15,5.180000,5.300000,5.170000,5.170000,5.170000,28268
2018-02-16,5.150000,5.200000,5.120000,5.180000,5.180000,26785
2018-02-19,5.150000,5.260000,5.150000,5.180000,5.180000,9469
2018-02-20,5.180000,5.210000,5.120000,5.200000,5.200000,21207
2018-02-21,5.200000,5.200000,5.100000,5.140000,5.140000,14116
2018-02-22,5.140000,5.140000,5.060000,5.060000,5.060000,10120
2018-02-23,5.110000,5.140000,5.060000,5.120000,5.120000,8883
2018-02-26,5.130000,5.160000,5.110000,5.150000,5.150000,11341
2018-02-27,5.150000,5.160000,5.120000,5.130000,5.130000,6956
2018-02-28,5.110000,5.160000,5.100000,5.140000,5.140000,8910
2018-03-01,5.080000,5.080000,4.930000,5.000000,5.000000,26554
2018-03-02,4.980000,5.020000,4.900000,4.955000,4.955000,16800
2018-03-05,5.000000,5.050000,4.980000,5.000000,5.000000,11650
2018-03-06,5.030000,5.060000,4.990000,5.000000,5.000000,8033
2018-03-07,5.000000,5.010000,4.950000,5.000000,5.000000,10578
2018-03-08,5.010000,5.030000,4.975000,4.995000,4.995000,10113
2018-03-09,5.010000,5.030000,4.940000,4.940000,4.940000,20394
2018-03-12,5.020000,5.200000,5.020000,5.200000,5.200000,25921
2018-03-13,5.200000,5.230000,5.120000,5.230000,5.230000,13652
2018-03-14,5.260000,5.300000,5.090000,5.200000,5.200000,58388
2018-03-15,5.460000,5.520000,5.260000,5.330000,5.330000,234907
2018-03-16,5.410000,5.450000,5.310000,5.330000,5.330000,57265
2018-03-19,5.350000,5.350000,5.290000,5.340000,5.340000,22365
2018-03-20,5.350000,5.350000,5.230000,5.270000,5.270000,16487
2018-03-21,5.250000,5.290000,5.140000,5.180000,5.180000,15299
2018-03-22,5.200000,5.200000,5.090000,5.140000,5.140000,18556
2018-03-23,5.020000,5.100000,4.990000,5.080000,5.080000,21729
2018-03-26,5.150000,5.220000,5.140000,5.140000,5.140000,13400
2018-03-27,5.190000,5.260000,5.160000,5.260000,5.260000,22041
2018-03-28,5.270000,5.270000,5.140000,5.150000,5.150000,20004
2018-03-29,5.140000,5.160000,5.120000,5.160000,5.160000,8444
2018-04-03,5.200000,5.200000,4.970000,5.010000,5.010000,25838
2018-04-04,5.060000,5.060000,4.780000,4.895000,4.895000,34424
2018-04-05,4.940000,5.150000,4.940000,5.140000,5.140000,203406
2018-04-06,5.110000,5.560000,5.110000,5.480000,5.480000,73366
2018-04-09,5.420000,5.500000,5.300000,5.330000,5.330000,22190
2018-04-10,5.350000,5.350000,5.270000,5.300000,5.300000,23697
2018-04-11,5.300000,5.350000,5.270000,5.350000,5.350000,20000
2018-04-12,5.360000,5.460000,5.320000,5.460000,5.460000,21548
2018-04-13,5.460000,5.540000,5.460000,5.540000,5.540000,64110
2018-04-16,5.560000,5.670000,5.500000,5.500000,5.500000,52862
2018-04-17,5.500000,5.560000,5.360000,5.410000,5.410000,31329
2018-04-18,5.410000,5.540000,5.390000,5.440000,5.440000,35161
2018-04-19,5.450000,5.450000,5.350000,5.440000,5.440000,30771
2018-04-20,5.450000,5.640000,5.380000,5.550000,5.550000,119152
2018-04-23,5.550000,5.550000,5.400000,5.420000,5.420000,25632
2018-04-24,5.480000,5.480000,5.100000,5.210000,5.210000,43673
2018-04-25,5.260000,5.290000,5.150000,5.240000,5.240000,21647
2018-04-26,5.190000,5.240000,5.180000,5.210000,5.210000,4927
2018-04-27,5.220000,5.270000,5.150000,5.260000,5.260000,14123
2018-04-30,5.220000,5.300000,5.150000,5.230000,5.230000,32710
2018-05-02,5.220000,5.390000,5.180000,5.280000,5.280000,42401
2018-05-03,5.340000,5.380000,5.280000,5.380000,5.380000,8828
2018-05-04,5.400000,5.410000,5.260000,5.280000,5.280000,13406
2018-05-07,5.250000,5.310000,5.250000,5.260000,5.260000,12131
2018-05-08,5.260000,5.350000,5.250000,5.290000,5.290000,4916
2018-05-09,5.290000,5.420000,5.290000,5.420000,5.420000,8038
2018-05-10,5.420000,5.440000,5.360000,5.370000,5.370000,4667
2018-05-11,5.430000,5.460000,5.310000,5.430000,5.430000,13564
2018-05-14,5.430000,5.430000,5.330000,5.350000,5.350000,11849
